title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Tortellini in Preserved Lemon Brodo,"['¼ cup (½ stick/55 g) unsalted butter', '1 small preserved lemon, thinly sliced, seeds removed', '3 garlic cloves, minced', '8 cups (1.9 L) drinkable chicken broth', '1¼ lb. (570 g) fresh cheese tortellini', 'Freshly cracked black pepper, for serving', 'Grated Parmesan cheese, for serving', 'Lemon zest and juice, for serving']",,"Melt ¼ cup (½ stick/55 g) unsalted butter in a large pot over medium heat. Lay 1 small preserved lemon, thinly sliced, seeds removed, across the bottom in an even layer. Cook until the butter begins to smell nutty and starts to brown, 3–5 minutes. Add the 3 garlic cloves, minced, stir to combine, and cook until fragrant and golden around the edges, another 2 minutes or so. Add 8 cups (1.9 L) drinkable chicken broth and stir to combine.
Increase the heat to high and bring to a boil. Add 1¼ lb. (570 g) fresh cheese tortellini and cook in the broth according to the package directions, usually 3–5 minutes.
Divide the tortellini among bowls, pour over the broth, and serve with freshly cracked black pepper, a heap of grated Parmesan cheese, some lemon zest, and a squeeze of lemon.",en,True,,False,False
Grilled Pork Chops,"['2 Tbsp. sweet paprika, preferably Spanish', '1 Tbsp. freshly ground black pepper', '1½ Tbsp. Diamond Crystal or 2 tsp. Morton kosher salt', '1 tsp. sugar', '1 tsp. chili powder', '2 tsp. garlic powder', '2 tsp. onion powder', '¼–½ tsp. ground cayenne', '8 (1""-thick) bone-in pork rib chops', 'Vegetable oil for grill', 'Extra-virgin olive oil for drizzling']",,"At least 1 and up to 8 hours before you plan to grill the pork chops, prepare the dry rub. Combine 2 Tbsp. sweet paprika, preferably Spanish, 1 Tbsp. freshly ground black pepper, 1½ Tbsp. kosher or sea salt, 1 tsp. sugar, 1 tsp. chili powder, 2 tsp. granulated garlic or garlic powder, 2 tsp. onion powder, and ¼–½ tsp. ground cayenne in a small bowl. Coat eight 1""-thick bone-in pork rib chops with the spice rub and arrange chops on a rimmed baking sheet. Cover with plastic and refrigerate, covered if desired.
Prepare grill for medium-high heat; oil grill grate with vegetable oil.
Remove pork chops from the refrigerator and let sit at room temperature for about 20 minutes.
Drizzle chops with extra-virgin olive oil on both sides. Grill chops, flipping onto each side twice, 10–12 minutes total. (If desired, rotate chops a quarter turn on the third flip to get crisscross grill marks.) The chops are done when just a hint of pink remains at the center. Serve hot. Editor’s note: This recipe for grilled pork chops first appeared on Epicurious in December 2005. Head this way for more of our favorite summer grilling recipes →",en,True,,False,False
Chorizo Cauliflower,"['1 head cauliflower, broken into florets (about 4 cups/400 g) or 3¾ cups cauliflower rice (400 g)', '3 Tbsp. olive oil, divided', '½ cup (60 g) diced white onion', '1 garlic clove, peeled, smashed', '1 dried bay leaf', '1 Tbsp. smoked paprika', '2 tsp. garlic powder', '1 tsp. mushroom powder', '1¼ tsp. fine sea salt', '½ tsp. black pepper', '½ tsp. dried oregano', '⅛ tsp. ground cinnamon', '2 tsp. tomato paste', '1 tsp. distilled white vinegar']",,"Place 1 head cauliflower, broken into florets (about 4 cups/400 g), in a blender or food processor and pulse periodically for about 2 minutes until they reach a crumbly texture that looks like rice or couscous. If the blender gets stuck, stop it and rearrange the cauliflower with a spoon. For ease, feel free to use 3¾ cups cauliflower rice (400 g) instead.
Set a deep stainless-steel skillet over medium heat and pour in 1 Tbsp. olive oil. Once the olive oil is shimmery and hot, add ½ cup (60 g) diced white onion and 1 garlic clove, peeled, smashed. Cook until the onions are translucent, about 4 minutes, then add 1 dried bay leaf. If pan is too dry, add more oil. Add the cauliflower and cook for 3 to 4 minutes, stirring occasionally, until the cauliflower is tender.
Push the cauliflower to the edges of the pan, creating a well in the center, and pour in the remaining 2 Tbsp. olive oil. (Pouring the olive oil directly onto the surface of the pan will allow it to heat up faster before you mix the cauliflower back in.)
Stir the cauliflower into the olive oil, then add 1 Tbsp. smoked paprika, 2 tsp. garlic powder, 1 tsp. mushroom powder, 1¼ tsp. fine sea salt, ½ tsp. black pepper, ½ tsp. dried oregano, and ⅛ tsp. ground cinnamon. Stir everything together thoroughly, then create another well in the pan and add 2 tsp. tomato paste and 1 tsp. distilled white vinegar. Stir everything until the tomato paste is completely mixed through. Continue stirring for about 10 minutes more, until the chorizo is deeper in color and the cauliflower has reduced about 50 percent in the pan. The final chorizo should look like an earth-toned, crumbly red paste. Remove from the heat and let sit for about 5 minutes so the cauliflower will finish absorbing the flavors. Remove the bay leaf before serving (save to use in another recipe). Do Ahead: Store leftover chorizo in an airtight container in the fridge for up to 5 days.",en,True,,False,False
Angel Hair Bibimguksu,"['½ cup (176 grams) gochujang', '½ cup maesil cheong (plum extract syrup)', '¼ cup tuna extract sauce', '¼ cup distilled white vinegar', '¼ cup toasted sesame oil', '3 Tbsp. minced garlic', '3 Tbsp. sugar', '2 Tbsp. gochugaru', '12 oz. (340 grams) angel hair pasta', '3 Persian cucumbers (240 grams), cut into 3‑inch matchsticks, divided', '4 cups (226 grams) very thinly sliced green cabbage, divided', '4 tsp. sesame seeds, toasted', '2 or 3 hard-boiled large eggs, halved', 'Lemon wedges, for serving']",,"Whisk ½ cup (176 grams) gochujang, ½ cup maesil cheong (plum extract syrup), ¼ cup tuna extract sauce, ¼ cup distilled white vinegar, ¼ cup toasted sesame oil, 3 Tbsp. minced garlic, 3 Tbsp. sugar, and 2 Tbsp. gochugaru together in a large bowl; set aside.
Bring 2½ quarts water to a boil in a large, wide pot. Add 12 oz. (340 grams) angel hair pasta and cook, stirring occasionally, until softened, about 4 minutes. Drain the noodles and rinse under cold running water until chilled. Drain and gently squeeze the noodles to remove excess liquid.
Add the pasta, 2 Persian cucumbers (160 grams), cut into 3"" matchsticks, and two-thirds of 4 cups (226 grams) very thinly sliced green cabbage, to the bowl with the sauce. Using your gloved hands, gently toss the mixture until the noodles and vegetables are evenly coated with the sauce. Divide the pasta among individual serving bowls. Spoon any sauce left in the mixing bowl around the pasta, then sprinkle with 4 tsp. sesame seeds, toasted. Top with the remaining 1 Persian cucumber (80 grams), cut into 3‑inch matchsticks, remaining one-third of 4 cups (226 grams) very thinly sliced green cabbage, and 2 or 3 hard-boiled large eggs, halved. Serve with lemon wedges.",en,True,,False,False
"Leeks With Sumac, Parm, and Pine Nuts","['2 Tbsp. unsalted butter', '2 Tbsp. extra-virgin olive oil', '4 medium leeks, ends trimmed, dark green leaves removed, halved vertically, rinsed', 'Kosher salt and freshly ground black pepper to taste', '2 tsp. ground sumac', '½ tsp. ground allspice', '½ tsp. ground cumin', 'Pinch of ground cinnamon', '½ cup dry white wine, such as Sauvignon Blanc', '⅓ cup freshly grated Parmesan', '½ lemon, for serving', '⅓ cup pine nuts, toasted in a dry pan', 'Fresh flat-leaf parsley leaves, for garnish']",,"Heat 2 Tbsp. unsalted butter and 2 Tbsp. extra-virgin olive oil in a large ovenproof skillet with a fitted lid over medium-high heat. When the butter starts to foam, add 4 medium leeks, ends trimmed, dark green leaves removed, halved vertically, rinsed, cut side down and season with kosher salt and freshly ground black pepper. Allow the leeks to sear without moving them until they develop a deeply golden crust, about 3 minutes.
Flip the leeks and season them with more salt and pepper plus 2 tsp. ground sumac, ½ tsp. ground allspice, ½ tsp. ground cumin, and pinch of ground cinnamon. Allow the leeks to continue searing until just golden, about 3 minutes, then pour in ½ cup dry white wine, such as Sauvignon Blanc, and ½ cup water. Cover the pan and reduce the heat to medium. Allow the leeks to simmer until tender and almost all the liquid has reduced, 15–20 minutes. Every few minutes, spoon some of the pan sauce over the leeks to make sure they’re really bathing in all that flavor.
Position an oven rack about 6"" below the broiler and preheat the broiler to high.
Sprinkle ⅓ cup freshly grated Parmesan over the leeks and transfer the pan to the oven. Broil until the cheese and leeks are melted and golden, about 10 seconds.
Finish with a squeeze of ½ lemon and sprinkle with ⅓ cup pine nuts, toasted in a dry pan, and fresh flat-leaf parsley leaves.",en,True,,False,True
Hawaij Sweet Potatoes With Roasted Lemon Relish and Yogurt,"['2 Tbsp. cardamom pods', '1½ Tbsp. coriander seeds', '1 Tbsp. cumin seeds', '2 tsp. fenugreek seeds', '1 tsp. whole cloves', '2 tsp. whole black peppercorns', '1½ Tbsp. ground turmeric', '1 lemon, scrubbed, halved', '¼ cup extra-virgin olive oil', '1 tsp. Savory Hawaij or curry powder', '½ tsp. ground cumin', '6 medium sweet potatoes, scrubbed, halved lengthwise', '1 tsp. kosher salt', 'Freshly ground black pepper to taste', '½ cup extra-virgin olive oil', '¼ cup fresh mint leaves, finely chopped', '¼ cup fresh flat-leaf parsley leaves, finely chopped', '1 jalapeño, seeded, minced (optional)', '1 small shallot, minced', '1 small garlic clove, finely chopped', '¾ tsp. kosher salt', 'Freshly ground black pepper to taste', '1½ cups full-fat Greek yogurt', '2 Tbsp. fresh lemon juice (about ½ lemon)', 'Flaky sea salt to taste', '1 tsp. cumin seeds, toasted in a dry pan until fragrant', 'Fresh mint and/or parsley leaves, for serving']",,"In a medium skillet, combine 2 Tbsp. cardamom pods, 1½ Tbsp. coriander seeds, 1 Tbsp. cumin seeds, 2 tsp. fenugreek seeds, 1 tsp. whole cloves, and 2 tsp. whole black peppercorns. Toast over medium heat until the spices are fragrant, about 2 minutes.
Remove the cardamom seeds from the pods and discard the shells.
In a high-speed blender, combine the toasted spices with 1½ Tbsp. ground turmeric and blend until evenly ground. Do Ahead: Store the mixture in a sealed container in a cool, dry place for up to 1 year.
Preheat the oven to 425°F. Line a baking sheet with parchment paper.
Slice one of the lemon halves (from 1 lemon, scrubbed, halved) into ¼""-thick rings. Set aside.
In a small bowl, stir together ¼ cup extra-virgin olive oil, 1 tsp. Savory Hawaij or curry powder, and ½ tsp. ground cumin. Place 6 medium sweet potatoes, scrubbed, halved lengthwise, lemon rings, and half lemon on the prepared baking sheet and coat with the hawaij oil. Season with 1 tsp. kosher salt and a few cracks of freshly ground black pepper and place everything cut side down. Roast for 20 minutes, until the lemons are golden, then remove the lemons and continue roasting the sweet potatoes for another 15–20 minutes, until they are tender, browned, and charred in spots. Allow everything to cool slightly.
Finely chop the roasted lemon rings. In a medium bowl, combine the chopped lemon with ½ cup extra-virgin olive oil, ¼ cup fresh mint leaves, finely chopped, ¼ cup fresh flat-leaf parsley leaves, finely chopped, 1 jalapeño, seeded, minced (if using), 1 small shallot, minced, 1 small garlic clove, finely chopped, ¾ tsp. kosher salt, and a few cracks of freshly ground black pepper. Toss to combine and set aside.
In a medium bowl, stir together 1½ cups full-fat Greek yogurt and 2 Tbsp. fresh lemon juice (about ½ lemon). Season with a good pinch of flaky sea salt.
Dollop the yogurt onto a platter. Place the roasted sweet potatoes on top and finish with the relish, 1 tsp. cumin seeds, toasted in a dry pan until fragrant, and fresh mint and/or parsley leaves. Serve with the remaining roasted lemon half for squeezing over everything.",en,True,,False,True
Sizzling Mushroom and Tofu Sisig,"['½ 14-oz. (400 g) block extra-firm tofu', '5 garlic cloves, peeled', '1 medium red onion or 2 shallots, peeled', '2 scallions, root ends trimmed', '2 red chile peppers', '1 lb. (455 g) oyster mushrooms or shiitake mushroom caps', '½ cup (75 g) potato starch or (60 g) rice flour', '½ cup (120 ml) neutral oil, such as vegetable, canola, or avocado', 'Kosher salt', '2½ Tbsp. soy sauce', '1 Tbsp. vegan mayonnaise', '½ lime', 'Steamed white rice, for serving']",,"Wrap half of 14-oz. (400 g) block extra-firm tofu in a clean kitchen towel or paper towel and place it on a rimmed plate or shallow bowl. Top with a heavy item like a cutting board and a large can of beans or tomatoes; let sit for at least 30 minutes to press out excess water. Unwrap and pat dry. Crumble the tofu into pea-sized pieces.
Meanwhile, thinly slice 5 garlic cloves, peeled, either lengthwise or crosswise. Dice 1 medium red onion or 2 shallots, peeled. Slice 2 scallions, root ends trimmed, into ½""–1""-thick (1–2-cm) rounds and set aside to use for garnish. Cut the stems off 2 red chile peppers. Slice the chiles in half lengthwise; remove the seeds if you want less heat. Chop the chiles and set aside.
If using 1 lb. (455 g) oyster mushrooms, gently break them apart into large, flat pieces. Clean the oyster mushrooms or 1 lb. (455 g) shiitake mushroom caps. Place them in a large mixing bowl. Sprinkle with ½ cup (75 g) potato starch or (60 g) rice flour and gently toss together using your hands.
Heat a large cast-iron skillet over medium-high heat. To check if it’s hot enough, add a drop of water; if you see the water dancing around, let it evaporate, then pour in ¼ cup (60 ml) neutral oil, such as vegetable, canola, or avocado. Working in batches, gently place the mushrooms in the pan in a single layer, making sure they’re not sticking to each other. Fry for 6–7 minutes on each side, until golden brown and crispy. Remove from heat and transfer to a cutting board to cool. Chop the fried mushrooms into ½""–to 1""- (1–2-cm) pieces and set aside.
In the meantime, heat the remaining ¼ cup (60 ml) neutral oil, such as vegetable, canola, or avocado in a skillet or wok over medium-high heat. Once the oil is shimmering hot, add the crumbled tofu, making sure it’s spread out evenly. Fry the tofu until it starts to crisp up, 8–10 minutes, then toss to let the other side crisp up for another 10 minutes. Remove from heat, transfer to a clean bowl, season with kosher salt, and toss.
Return the same cast-iron skillet to the stovetop over medium heat, add the onions and garlic, and cook for 2 minutes or until translucent. Add the cooked tofu and mushrooms and stir to combine. Add the chiles, 2½ Tbsp. soy sauce, 1 Tbsp. vegan mayonnaise, and about 1 tsp. kosher salt and stir together until evenly mixed. Fry together for another 3–4 minutes, stirring occasionally, until the mayonnaise has been fully incorporated. Serve directly from the skillet, garnished with the scallions and a squeeze of lime juice. Serve with steamed rice.",en,True,,False,False
Hong Kong Egg Scramble,"['2 Tbsp. evaporated milk', '2 Tbsp. water', '1 tsp. cornstarch', '1 tsp. neutral oil, preferably grapeseed', '3 large eggs', '¼ tsp. kosher salt', '⅛ tsp. MSG', '⅛ tsp. freshly ground white pepper', '1 Tbsp. unsalted butter']",,"In a small bowl, whisk together 2 Tbsp. evaporated milk, 2 Tbsp. water, 1 tsp. cornstarch, and 1 tsp. neutral oil, preferably grapeseed, until the cornstarch is fully dissolved.
Crack 3 large eggs into the bowl and add ¼ tsp. kosher salt, ⅛ tsp. MSG, and ⅛ tsp. freshly ground white pepper. Whisk until the mixture is completely homogenous with no streaky bits.
Heat a small nonstick skillet over medium-high heat. Add 1 Tbsp. unsalted butter and swirl it around the bottom and up the sides of the pan until completely melted and foamy.
When the foaming has subsided, gently pour in the egg mixture. Using a rubber spatula, and working around the pan in a clockwise motion, quickly and continuously push the egg mixture toward the center until soft peaks form in the curds but the eggs are still a little runny, about 1 minute. The eggs will continue to cook slightly once they are removed from the pan, so you don’t want to cook them all the way. Serve immediately.",en,True,,False,True
Charred Cabbage With Shrimp Paste Butter,"['4 Tbsp. (½ stick) unsalted butter, at room temperature', '2 garlic cloves, grated', '2 tsp. fermented shrimp paste', '¼ tsp. sugar', '½ large head green cabbage', '4 Tbsp. neutral oil, preferably grapeseed, divided', '½ tsp. salt', '½ tsp. MSG', '⅛ tsp. freshly ground white pepper']",,"Preheat the oven to 450°F.
In a small bowl, combine 4 Tbsp. (½ stick) unsalted butter, at room temperature, 2 garlic cloves, grated, 2 tsp. fermented shrimp paste, and ¼ tsp. sugar. Using the back of a spoon or a rubber spatula, squish everything together to make a shrimp paste compound butter. Set aside.
Remove and discard the rough outer leaves of ½ large head green cabbage. Cut the half head of cabbage through the stem into even wedges. Drizzle each piece with 1 Tbsp. neutral oil, making sure to coat all the exposed leaves. In a small bowl, mix together ½ tsp. salt, ½ tsp. MSG, and ⅛ tsp. freshly ground white pepper. Evenly season the cut sides of the cabbage with the mixture.
Heat a 12"" cast-iron skillet over high heat, then add the remaining 2 Tbsp. neutral oil. When the oil is shimmering, reduce the heat to medium-high and sear the flat side of each cabbage wedge until charred, about 3 minutes on each side.
Remove the pan from the heat and slather the flat sides of the cabbage wedges with the shrimp paste compound butter. Pour in the water around the edge of the pan (you don’t want any water to hit the crispy cabbage leaves). Transfer the pan to the oven and roast the cabbage until the center is tender and fully cooked through and the blade of a sharp knife pierces through the cabbage with little to no resistance, about 25 minutes.
Transfer the cabbage to a platter. Pour the pan drippings over the wedges and serve immediately.",en,True,,False,False
Okonomiyaki Tater Tots,"['10 oz. (280 g) frozen tater tots', '1 scallion, white and light green parts only', 'Okonomiyaki sauce', 'Kewpie mayonnaise', 'Nori-and-sesame-seed-based furikake', '1 handful katsuobushi']",,"Cook 10 oz. (280 g) frozen tater tots in an oven according to the instructions on the package. While they’re roasting, cut 1 scallion, white and light green parts only, in half lengthwise and then cut it very thinly crosswise. When the tater tots are ready, arrange them in a single layer on a plate, snuggled close together, and make thin zigzags of the okonomiyaki sauce and Kewpie mayonnaise over them. Sprinkle on the scallion and a generous amount of nori-and-sesame-seed-based furikake. Lastly, distribute 1 handful katsuobushi on top of everything; the shavings will “dance” as the heat from the tater tots moves them.",en,True,,False,False
