title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Slow Cooker Tajín Chicken and Peppers,"['1 1/2 to 2 pounds boneless, skinless chicken thighs', '2 (15-ounce) cans pinto beans, rinsed', '3 (4-ounce) cans hot or mild chopped green chiles (not drained)', '1 bell pepper, sliced into 1/4-inch wide strips', '4 garlic cloves, minced', '2 tablespoons Tajín seasoning, plus more for serving', '2 tablespoons canola oil', '1 teaspoon onion powder', '1/2 teaspoon ground cumin', 'Kosher salt (such as Diamond Crystal)', 'Crumbled queso fresco, for serving', 'Rice, tortillas or tortilla chips, for serving']",,"Combine the chicken, beans, green chiles, bell pepper, garlic, Tajín, oil, onion powder and cumin in a 6- to 8-quart slow cooker. Season with 1½ teaspoons salt. Cook on low until the chicken is tender and the pepper is soft, 4 hours.
Break the chicken into large chunks using two forks. Serve topped with queso fresco and more Tajin to taste.",en,True,,False,False
Miso Rice Cakes With Spinach and Peas,"['1 1/2 cups/6 ounces frozen green peas (no need to thaw)', '4 cups/1 pound refrigerated, shelf-stable or frozen oval rice cakes', '1/2 red onion, minced', '2 tablespoons rice vinegar', '3 tablespoons white miso', '1 tablespoon soy sauce', '1/4 cup olive oil', '3 garlic cloves or 2 green garlic stalks (pale green and white green part), thinly sliced', '5 ounces baby spinach', '1 tablespoon sesame oil, plus more to taste', '1 cup mixed herbs, such as mint, dill and cilantro leaves and tender stems', 'Salt', 'Chile oil or chile crisp (optional), for serving']",,"Pull the peas from the freezer to bring them to room temperature. (No need to thaw completely.) Put the rice cakes in a medium bowl and fill with enough cool tap water to cover. Run your fingers through the rice cakes to loosen any pieces that may be stuck together and allow them to soften for at least 20 minutes. (Rice cakes can be soaked up to 8 hours ahead of time and kept in the refrigerator.) Meanwhile, place the other ingredients so that they’re easily accessible near the stovetop, as the next few steps are quick.
In a small bowl, cover 3 tablespoons of the minced onion with the vinegar.
In a small bowl or 2-cup measuring cup, mix together 1 cup water with the miso and soy sauce with a small whisk or fork.
Heat the olive oil in a large skillet (preferably a deep one) over medium-high until shimmering. Add the garlic and the remaining onion, and cook, stirring often, until softened and fragrant, about 3 minutes.
Drain the rice cakes: Use your hands to prevent the rice cakes from falling out of the bowl and pour the water out into the sink. Add the rice cakes to the skillet. Add the miso mixture and allow the sauce to come to a boil, turning the rice cakes occasionally with a wooden spoon and scraping the bottom of the pan, until the sauce has reduced and the rice cakes are soft, glossy and well coated, about 5 minutes. (If the sauce becomes too thick, add splashes of water to loosen.)
Turn off the heat and add the spinach and peas, stirring until well combined. Stir in the sesame oil and about half of the herbs. Season with more salt or sesame oil to taste.
Divide among shallow bowls. Top with remaining herbs and drizzle with pickled onion mixture and chile oil, if using. Serve immediately.",en,True,,True,True
Ginger-Scallion Stir-Fried Shrimp,"['1 pound peeled and deveined large shrimp', 'Kosher salt', '1 tablespoon cornstarch', '4 tablespoons vegetable oil', '4 garlic cloves, thinly sliced', '1 (1-inch) piece fresh ginger, cut into matchsticks', '4 scallions, trimmed and cut into 2-inch pieces', '2 tablespoons tomato paste', '1 teaspoon sugar', 'Rice or noodles, for serving']",,"In a medium bowl, season the shrimp with salt, then toss and coat them with the cornstarch.
Heat 2 tablespoons vegetable oil in a large skillet over medium-high. Add the shrimp and cook, tossing occasionally, until they are pink and lightly browned on the edges, 3 to 4 minutes. Transfer the shrimp back to the bowl and set aside.
Add the remaining 2 tablespoons of oil to the same skillet. Add the garlic, ginger and scallions; season with salt. Cook the vegetables, stirring frequently, until the garlic pieces are golden on the edges, 2 to 3 minutes.
Add the tomato paste and sugar and cook, stirring, until the tomato paste darkens slightly in color, about 1 minute.
Add the cooked shrimp, plus 1/2 cup of water to deglaze the pan. Raise the heat to high. Toss the shrimp in the tomato sauce to coat, 1 to 2 minutes. Season with salt to taste and transfer to a bowl and serve while hot, with rice or noodles.",en,True,,False,False
Chickpea Picadillo,"['6 tablespoons extra-virgin olive oil', '8 ounces mushrooms (such as cremini), chopped', '12 ounces extra-firm tofu, grated on the large holes of a box grater', '5 large scallions, chopped, green and white parts separated', '1 medium poblano chile, seeds removed, chopped', '1 to 2 jalapeños, chopped (use 1 seeded jalapeño for a milder dish, 2 with seeds for medium heat)', '3 garlic cloves, finely chopped', '6 ounces tomatillos (about 3), husked, rinsed and chopped', 'Salt', '1½ cups vegetable or mushroom stock', '1 (15-ounce) can chickpeas, undrained', '1/4 cup chopped cilantro leaves and tender stems', 'Rice and beans, for serving']",,"Heat 2 tablespoons oil in a large well-seasoned cast-iron or nonstick skillet over high. Cook mushrooms, tossing occasionally, until browned on all sides, 6 to 8 minutes. Transfer to a medium bowl.
Heat 2 tablespoons oil in the same skillet and cook tofu, tossing occasionally, until any liquid has evaporated and the edges are browned (tofu should look like shredded and browned egg whites), 6 to 8 minutes. Transfer to the bowl with the mushrooms.
Heat remaining 2 tablespoons oil in the same skillet and add the scallion whites, poblano, jalapeño, garlic, tomatillos and salt and cook, tossing occasionally, until the scallions are just starting to brown and the tomatillos begin to break down, about 5 minutes.
Reduce heat to medium-high and return the mushrooms and tofu, along with any juices, to the pan. Stir in the vegetable stock and the chickpeas along with their liquid. Bring to a simmer and cook, stirring and scraping up browned bits, until all the vegetables are tender and most of the liquid has evaporated, 15 to 20 minutes. Season with more salt if needed.
Mix in cilantro and scallion greens just before serving. Serve with rice and beans.",en,True,,False,False
Hangover Kimchi Soup,"['1 packed cup finely chopped kimchi (8 ounces; see Tip), plus any accumulated juices', '1 quart chicken stock, preferably homemade', '4 large garlic cloves, thinly sliced', '1 (2-inch) piece ginger, sliced', '1 tablespoon gochugaru (see Tip), plus more to taste', '1 tablespoon fish sauce, plus more to taste', '1 tablespoon doenjang or miso (see Tip)', 'Salt', '1 (15.5-ounce) can large white beans, such as butter, cannellini or great Northern, rinsed and drained', '1 small yellow onion, halved, peeled and thinly sliced', '1 loosely packed cup fresh cilantro leaves and tender stems']",,"To a medium pot, add the kimchi, stock, garlic, ginger, gochugaru, fish sauce and doenjang. Set over high heat until boiling. Partially cover, reduce the heat to medium-low and gently boil, stirring occasionally, until the broth is aromatic, 8 to 10 minutes.
Stir in the beans and onion and continue simmering until warmed through, about 5 minutes. Taste and adjust seasonings, if needed, with salt, gochugaru and fish sauce. Before serving, discard the ginger if you don’t want to eat it and stir in the cilantro.",en,True,,False,False
Cauliflower Alfredo Pasta,"['Salt and pepper', '8 ounces dried short pasta, such as fusilli, rigatoni or cavatappi', '1/2 small head cauliflower, florets and stems cut into bite-size pieces (about 3 cups/10 ounces)', '3 tablespoons unsalted butter', '1 small shallot, finely chopped', '3/4 cup heavy cream', '1 1/2 ounces (about ½ cup) grated Parmigiano-Reggiano, plus more to taste', 'Freshly grated nutmeg', 'Finely chopped chives or scallions, for topping', 'Ricotta, lemon wedges or arugula, for serving (optional)']",,"Bring a large pot of salted water to a boil. Cook the pasta according to package instructions. In the last 3 minutes of cooking, add the cauliflower. Reserve 1 cup of the pasta cooking water. Drain the pasta and vegetables and return to the pot.
Meanwhile, in a small saucepan over medium, melt 1 tablespoon of butter. Add the shallot and cook, stirring frequently, until softened, about 2 minutes. Add the cream, reduce the heat to low, then cook without boiling, stirring occasionally, until warmed through and slightly thickened, about 2 minutes.
Stir in the Parmigiano-Reggiano and 1 tablespoon of butter. Taste and season with salt, pepper, nutmeg and more Parmigiano, as needed.
Scrape the sauce into the pot with the cooked pasta and cauliflower, splashing in some of the reserved pasta water as needed to thin out the sauce. Add the remaining 1 tablespoon of butter. Over medium heat, toss until the sauce thickens slightly and clings to the pasta. Taste the pasta once more and season with salt, if it needs it.
Serve immediately with a generous sprinkling of chives. Optionally, you can also enjoy this creamy pasta with dollops of cool ricotta, a squeeze of fresh lemon or a handful of arugula on top.",en,True,,False,True
Garlic Chicken and Broccoli with Lemon,"['2 boneless, skinless chicken breasts, patted dry', 'Salt and pepper', '4 tablespoons olive oil', '1 tablespoon unsalted butter', '1 small head broccoli (about ¾ pound), cut into bite-sized florets, stem cut into ½-inch slices on the diagonal', '4 garlic cloves, chopped', '2 to 3 oil-packed anchovies (to taste), drained and chopped', '2 tablespoons lemon juice', 'Parmesan, for serving']",,"Season the chicken breasts with salt and pepper and set aside.
In a large (12-inch) skillet with a lid, heat 2 tablespoons olive oil and the butter over medium-high. Once the butter is melted and bubbling, add the chicken breasts, smooth side down, partially covering the pan to contain the splatter, and sear until golden, about 3 minutes. Flip the chicken, cover with the lid, turn heat down to medium-low and cook for 5 minutes.
Add the broccoli to the pan, tucking it in between the chicken. Cover and continue cooking until chicken is cooked through and broccoli is slightly tender, 6 to 9 minutes. Transfer broccoli to a serving plate and chicken to a cutting board.
Add the remaining 2 tablespoons of olive oil to the pan, then stir in the garlic and anchovies. Once they start sizzling, after about 1 minute, add ¼ cup water along with the lemon juice and scrape up the browned bits from the bottom of the pan. Bring to a simmer, then turn off heat.
To serve, slice the chicken on the diagonal and arrange on the plate with the broccoli. Spoon the pan sauce on top and grate or shave Parmesan over everything.",en,True,,False,False
One-Pot Sesame Salmon and Quinoa,"['2 tablespoons extra-virgin olive oil', '1/2 cup finely chopped white onion', '6 ounces broccoli florets, chopped into 1/2-inch pieces (2 packed cups)', 'Salt and pepper', '3 garlic cloves, minced', '1¼ cups/8 ounces quinoa, rinsed', '1½ pounds skinless salmon fillet, cut into 1-inch pieces', '6 tablespoons tahini', '1/4 cup ponzu', '1 tablespoon lemon juice, plus wedges for serving', '1/2 cup chopped roasted almonds', '1/4 cup mixed chopped herbs (such as chives, parsley, dill and tarragon), plus more for garnish', '1 avocado, thinly sliced or cubed']",,"In a large Dutch oven or pot, heat oil over medium. Add onion and broccoli, season with salt and pepper and cook, stirring occasionally, until softened, 5 minutes. Add garlic and stir until fragrant, 30 seconds.
Add quinoa and 2 cups of water, season with salt and pepper and bring to a boil. Cover and cook over low heat until quinoa is almost tender, 8 to 10 minutes.
Season salmon with salt and arrange on top of the quinoa in a single layer. Cover and cook until salmon is just cooked through and flakes easily with a fork, quinoa is tender, and all of the liquid has been absorbed, 5 to 7 minutes longer.
Meanwhile, in a small bowl, combine tahini, ponzu, lemon juice and 3 tablespoons of water; season with salt and pepper. Mix well.
Add almonds and herbs to the pot and gently fluff the salmon and quinoa mixture with a fork.
Divide the salmon and quinoa mixture among 4 shallow bowls and top each with some avocado. Drizzle with some of the ponzu dressing and garnish with more herbs. Serve with lemon wedges for squeezing over.",en,True,,False,False
Lemony Turmeric Potato Soup,"['4 large russet potatoes (about 3 pounds), peeled and cut into ½-inch cubes', '1 teaspoon ground turmeric', '1/2 teaspoon crushed red pepper', '1 tablespoon kosher salt (such as Diamond Crystal), plus more to taste', '1/4 cup all-purpose flour', '2 tablespoons fresh lemon juice, plus more to taste', 'Jalapeño-flavored kettle-cooked potato chips, for serving']",,"In a large pot, combine the potatoes, turmeric, crushed red pepper, salt and 8 cups water. Bring to a boil over high heat and cook until the potatoes are fork-tender, about 15 minutes.
Meanwhile, whisk together the flour and ½ cup water in a liquid measuring cup to combine.
When the potatoes are cooked, use a slotted spoon to transfer them to a bowl, keeping the broth in the pot over high heat. Slowly dribble the flour mixture into the broth, whisking constantly to ensure the flour is evenly mixed in. Continue whisking while the broth returns to a boil. Reduce the heat to medium-low and simmer, whisking occasionally, until the broth is bright yellow and thickened, 15 to 20 minutes.
Return the potatoes to the soup. Add the lemon juice, stir, and taste for salt and lemon, adding more to your preference. Ladle into bowls and serve with a mound of crushed jalapeño chips on top.",en,True,,False,False
Carajillo,"['4 ounces very strong coffee or espresso, at room temperature', '4 ounces Licor 43', 'Ice']",,"For each cocktail, combine 2 ounces coffee, 2 ounces Licor 43 and a handful of ice in a cocktail shaker or jar with a tight-fitting lid. Shake vigorously until very cold and frothy, about 1 minute. Pour into a rocks glass and repeat for a second cocktail.",en,False,,True,True
Mushroom and Tofu Sticky Rice,"['2 cups short- or long-grain sticky (glutinous) rice', '1 (14- to 16-ounce) block extra-firm tofu, cut into 1/2-inch cubes', '2 tablespoons soy sauce or tamari', '2 teaspoons toasted sesame oil', '1 teaspoon Shaoxing wine (optional)', '1/2 teaspoon sugar', 'Salt and pepper', 'Neutral oil', '1 (1-inch) piece fresh ginger, peeled and thinly sliced', '2 garlic cloves, finely chopped', '4 scallions, white and green parts separated and sliced', '4 ounces fresh shiitake mushrooms, trimmed (or removed if particularly tough) and thinly sliced', '5 ounces roasted shelled chestnuts (optional; see Tip)', '2 cups vegetable stock', '1/2 cup roasted peanuts']",,"Place the sticky rice in a medium bowl and cover with enough boiling water to cover by 1 inch. Soak for 30 minutes.
Meanwhile, place the tofu into a medium bowl and add the soy sauce, sesame oil, Shaoxing wine (if using) and sugar, plus ½ teaspoon each salt and pepper. Leave to marinate for 10 to 15 minutes.
Drain the rice.
Heat a medium (10-inch) heavy lidded pot or Dutch oven on medium-high for 2 minutes. Drizzle with 2 tablespoons of oil and add the ginger, garlic and the white parts of the scallions. Stir constantly until fragrant, 20 to 30 seconds. Add the mushrooms, plus the tofu and its marinade, and toss until the mushrooms have softened, 2 minutes. Add the drained rice and chestnuts (if using) and stir to combine.
Add ½ cup of stock, stir, cover and reduce heat to low; cook for 5 minutes. Uncover and give the rice a good stir. Add another ½ cup of stock, cover and cook for 5 minutes more. Repeat two more times, adding ½ cup of stock each time.
Uncover, stir the rice well, replace the lid (no need to add any stock this time) and allow to cook for 5 more minutes.
Turn off heat, keep the lid on and leave the rice to steam for 10 minutes.
Taste and season with salt and pepper. To serve, top with green parts of the scallions and the peanuts.",en,True,,False,False
