title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Stuffed Pepper Soup,"['1 ½ pounds lean ground beef', '8 ounces Italian sausage (or ground pork sausage)', '1 yellow onion (diced)', '2 cloves garlic (minced)', '6 cups reduced sodium beef broth', '28 ounces canned diced tomatoes (with juices, 1 can)', '15 ounces crushed tomatoes (1 can)', '2 green bell peppers (chopped)', '1 red bell pepper (chopped)', '1 tablespoon Worcestershire sauce', '1 teaspoon Italian seasoning', '1 teaspoon black pepper', '2 cups cooked rice (white or brown)', '2 tablespoons chopped fresh parsley']",,"In a large pot or Dutch oven, cook the meat with onion and garlic over medium-high heat until no pink remains. Drain fat.
Stir in the broth, bell peppers, crushed and diced tomatoes, Worcestershire sauce, Italian seasoning, and pepper.
Bring to a boil, reduce the heat to medium-low, and let simmer uncovered for 25 to 30 minutes or until peppers are tender and the soup has slightly thickened.
Stir in the rice* and parsley and simmer an additional 5 minutes or until heated through. Taste and season with salt and additional pepper if desired.",en,True,,False,False
Easy Goulash Recipe,"['1 pound lean ground beef', '1 large yellow onion (chopped)', '2 cloves garlic (minced)', '2 cups marinara sauce (or tomato based pasta sauce, approx. ½ of a 26 ounce jar)', '2 cups beef broth (or water, more as needed)', '14 ounces canned diced tomatoes (with juices, 1 can)', '3 tablespoons tomato paste', '1 green bell pepper (diced, optional)', '1 ½ teaspoons Italian seasoning', '1 bay leaf (2 if they are small)', '½ teaspoon salt', '¼ teaspoon black pepper', '1 ½ cups elbow macaroni (uncooked, about 8 ounces)', '½ cup shredded cheddar cheese (or mozzarella cheese, optional)']",,"In a large skillet with a lid or a Dutch oven, cook the ground beef, onion, and garlic over medium-high heat until no pink remains. Drain any fat.
Add the marinara sauce, broth, diced tomatoes with juices, tomato paste, bell pepper (if using), Italian seasoning, bay leaves, and salt and pepper. Bring to a boil over medium-high heat.
Add the elbow macaroni, reduce the heat to medium-low, cover, and simmer for 10 minutes, stirring occasionally.
Uncover and simmer for an additional 5 to 10 minutes or until the pasta is tender.
Remove & discard the bay leaf. Top with cheese if using, and replace the lid. Let rest for about 5 minutes or until the pasta has thickened and the cheese is melted.",en,True,,False,False
Ravioli with Tomato Cream Sauce,"['6 ounces smoked sausage (sliced)', '18 ounces fresh cheese ravioli (or frozen)', '1 cup pasta sauce', '⅔ cup heavy whipping cream', '½ cup water', '¼ cup shredded Parmesan cheese', 'salt and pepper to taste']",,"In a deep skillet or large saucepan, cook the sausage over medium-high heat until both sides are golden brown.
Add the ravioli, pasta sauce, heavy cream, and water to the saucepan and stir.
Bring to a boil over medium-high, reduce the heat to a simmer, and cover. Cook for 4 to 5 minutes for fresh ravioli or 7 to 8 minutes for frozen ravioli. Taste and season with salt and pepper if desired.
Top with parmesan cheese and serve.",en,True,,False,False
Sheet Pan Quesadillas,"['4 cups cooked shredded chicken', '1 ounce taco seasoning (1 packet, or 2 tablespoons homemade taco seasoning)', '½ cup water', '2 tablespoons vegetable oil', '8 large flour tortillas', '15 ounces canned black beans (1 can, drained and rinsed)', '1 cup frozen corn kernels (thawed)', '4 cups shredded Mexican cheese blend', '2 green onions (thinly sliced)']",,"Preheat the oven to 425°F.
In a medium skillet add the chicken, taco seasoning, and water. Simmer over medium-high heat until the water evaporates.
Brush one side of each tortilla with oil. Place 6 tortillas, oil side down, on a 18 x 13-inch baking sheet, half hanging off. Place one more tortilla in the center to close the gap.
Spread the chicken mixture over the tortillas. Sprinkle the black beans, corn, green onions, and cheese over top.
Place the remaining tortilla in the center and fold the bottom tortillas up to seal.
Place a second baking sheet on top and bake for 18 minutes until edges start to crisp.
Remove the top baking sheet and bake for an additional 3 to 5 minutes or until golden brown and crisp.
Rest for 5 minutes before cutting.",en,True,,False,False
Sheet Pan Chicken and Vegetables,"['12 ounces baby potatoes (halved)', '2 tablespoons olive oil (divided)', '½ teaspoon seasoned salt', '1 pound boneless skinless chicken breasts (cut into 1-inch cubes)', '4 cups mixed spring vegetables (see notes)', '½ cup frozen peas (thawed)', '¼ cup shredded Parmesan cheese', '2 tablespoons butter (melted)', '2 cloves garlic (minced)', '1 teaspoon Italian seasoning', '1 teaspoon lemon pepper seasoning']",,"Preheat the oven to 400°F.
Toss potatoes with 1 tablespoon olive oil and seasoned salt. Place on a rimmed baking sheet and roast for 20 minutes.
Meanwhile, in a large bowl, combine the seasoning mix ingredients and 1 tablespoon of olive oil. Add the vegetables (except for the peas) and chicken pieces and toss well to coat.
Stir the potatoes on the pan and arrange the chicken and vegetables around the potatoes. Return to the oven and roast for an additional 14 to 18 minutes or until the vegetables are tender and the chicken is cooked through.
Sprinkle with the thawed peas and parmesan cheese and broil on high heat 4 inches from the broiler for 2 minutes.",en,True,,False,False
One Pan Sesame Ginger Salmon & Broccoli,"['4 salmon filets', '2 tablespoons brown sugar', '2 tablespoons rice wine vinegar', '2 tablespoons soy sauce', '1 tablespoon sesame oil', '1 tablespoon grated fresh ginger (or ginger paste)', '1 clove garlic (minced)', '1 pound broccoli (cut into florets)', '2 tablespoons honey', '1 teaspoon sesame oil', '1 teaspoon soy sauce', '½ teaspoon grated fresh ginger', '½ teaspoon toasted sesame seeds', '2 tablespoons green onions (, chopped)']",,"Mix the marinade ingredients together and place in a bag with the salmon to marinate at least an hour.
Preheat oven to 425°F.
Place salmon on a greased pan and discard excess marinade. Arrange broccoli around the salmon and season with salt and pepper.
Bake for 12-14 minutes until it flakes (145°F).
Spoon the glaze on the salmon and sprinkle with sesame seeds and green onions.
Serve on top of rice.",en,True,,False,False
Homemade Hamburger Helper,"['1 pound lean ground beef (80/20)', '2 cups beef broth (or chicken broth)', '1 cup milk', '1 cup tomato sauce', '1 teaspoon onion powder', '1 teaspoon chili powder', '½ teaspoon salt', '8 ounces medium pasta ( such as shells or large elbows)', '1 cup shredded cheddar cheese']",,"In a 12-inch skillet, cook the ground beef over medium high heat until no pink remains while breaking up with a spoon. Drain any fat.
Add 1 ¾ cups beef broth, milk, tomato sauce, onion powder, chili powder, and salt. Bring to a boil.
Add the pasta and cover. Reduce the heat to medium low and let simmer covered, stirring occasionally, for 10 minutes. Uncover and cook for an additional 2 to 4 minutes or until the pasta is tender, adding more liquid as needed.
Remove from the heat and rest uncovered for 5 minutes. Add the cheese and stir until melted. Taste and season with additional salt and pepper if desired.",en,True,,False,False
Easy Tuna Casserole,"['3 cups egg noodles (measured dry *approx 6 ounces )', '1 tablespoon butter', '1 small onion (diced)', '2 ribs celery (diced)', '⅔ cup frozen peas (thawed)', '5 to 6 ounces canned tuna (drained, 1 can)', '10.5 ounces condensed cream of mushroom soup (1 can)', '⅓ cup milk', '1 cup shredded cheddar cheese', '1 tablespoon chopped fresh parsley (or 1 teaspoon dried parsley)', '½ cup panko bread crumbs', '1 tablespoon melted butter', '½ cup shredded cheddar cheese', '1 tablespoon chopped fresh parsley (or 1 teaspoon dried parsley)']",,"Preheat oven to 425°F. Combine topping ingredients and set aside.
Boil noodles al dente according to package directions. Drain and rinse under cold water.
Cook onion and celery in butter until tender, about 5-7 minutes.
In a large bowl combine noodles, onion mixture, peas, soup, milk, cheese, tuna and parsley. Mix well.
Spread into a 2qt casserole dish and top with crumb topping.
Bake 18-20 minutes or until bubbly.",en,True,,False,False
Homemade Cheeseburger Macaroni,"['1 pound lean ground beef', '½ cup finely diced onion (or 1 teaspoon onion powder)', '2 cups milk', '1 ¼ cup chicken broth', '1 ½ cups elbow macaroni', '1 tablespoon cornstarch', '2 teaspoons garlic powder', '1 teaspoon granulated sugar', '1 teaspoon salt', '1 teaspoon paprika', '½ teaspoon black pepper', '1 ¾ cups shredded sharp cheddar cheese']",,"In a small bowl, combine cornstarch, garlic powder, sugar, salt, paprika, and pepper. Set aside.
Heat a large skillet over medium-high heat. Brown the ground beef and onion, breaking it up with a wooden spoon, until no pink remains. Drain any excess fat.
Add milk, broth, and uncooked elbow macaroni to the beef. Stir the cornstarch and spice mixture. Bring to a boil over medium-high heat.
Once boiling, reduce the heat to a gentle boil, cover and cook for 9-12 minutes or until the pasta is cooked through, stirring occasionally. If needed, add more broth or water.
Remove from heat and stir in cheese until melted. Serve hot.",en,True,,False,False
Spaghetti Carbonara,"['1 pound spaghetti', '6 slices pancetta (or guanciale or bacon, chopped)', '2 cloves garlic (minced)', '3 large eggs', '1 cup shredded Parmesan cheese (or pecarino ramano)', 'black pepper (to taste)']",,"In a medium bowl, whisk together eggs, parmesan cheese, and black pepper. Set aside.
In a large skillet, cook pancetta over medium heat until crisp. Remove from the pan with a slotted spoon and set aside. Add garlic to the pan and cook for 1 minute.
Meanwhile, cook pasta in a large pot of salted water until al dente. Reserve 1 cup of pasta water. Drain well but do not rinse.
Add the hot drained pasta to the skillet with the garlic, and toss to coat.
Remove the skillet from the heat and pour in the egg mixture, mixing well with tongs. If needed, add reserved pasta water to adjust the consistency of the sauce.
Add the pancetta or bacon, and toss until combined. Season with additional salt to taste.
Serve hot, garnished with parsley or additional parmesan cheese if desired.",en,True,,False,False
Ground Beef Stroganoff (Hamburger),"['1 pound lean ground beef', '1 small onion (diced)', '1 clove garlic (minced)', '12 ounces mushrooms (sliced)', '3 tablespoons all-purpose flour', '2 cups beef broth (see note)', '2 teaspoons Worcestershire sauce', 'salt and black pepper (to taste)', '¾ cup sour cream', '2 tablespoons chopped fresh parsley']",,"Brown ground beef, onion and garlic (trying not to break it up too much) in a pan until no pink remains. Drain fat.
Add sliced mushrooms and cook 2-3 minutes. Stir in flour and cook 1 more minute.
Add broth, Worcestershire sauce, salt, & pepper and bring to a boil. Reduce heat and simmer on low 10 minutes. Cook egg noodles according to package directions.
Remove beef mixture from the heat, stir in sour cream and parsley.
Serve over egg noodles.",en,True,,False,False
Quick Broccoli Pasta,"['8 ounces medium pasta (such as penne or rotini, approx 3 cups dry)', '4 cups broccoli florets', '1 cup chicken broth (not low sodium)', '1 cup half and half (or light cream)', '2 tablespoons cornstarch (+ 1 teaspoon)', '½ teaspoon onion powder', '¼ teaspoon garlic salt', '1 cup shredded sharp cheddar cheese', '¼ cup shredded Parmesan cheese', '¼ teaspoon salt (or to taste )', '¼ teaspoon black pepper (or to taste)']",,"Bring a large saucepan of salted water to a boil. Add pasta and cook al dente according to package directions. Add broccoli to the pasta water for the last 4 minutes of cooking. Drain well (do not rinse pasta) and set aside.
Combine broth, cream, cornstarch, onion powder, and garlic salt in the saucepan and mix well. Bring to a simmer over medium heat while whisking until it comes to a boil and thickens.
Once thickened, remove from heat and stir in cheese until melted.
Toss with broccoli and pasta and season with salt & pepper to taste. Serve immediately.",en,True,,False,False
Cream Cheese Pasta Sauce,"['1 tablespoon butter', '3 cloves garlic (minced)', '½ teaspoon dried basil', '½ teaspoon onion powder', '8 ounces cream cheese (cubed)', '⅔ cup chicken broth (or as needed)', '¼ cup shredded Parmesan cheese', 'salt and pepper to taste', 'cooked pasta (for serving )']",,"Cook pasta according to package directions.
While pasta is boiling, cook garlic in butter in a saucepan over medium heat until fragrant, about 30 seconds. Add dried basil and onion powder. Whisk in cream cheese until melted and smooth.
Add chicken broth a little bit at a time and simmer 3-4 minutes or until slightly thickened.
Remove from heat and stir in parmesan cheese. Season with salt & pepper to taste and serve over pasta.",en,True,,False,False
Easy Mac and Cheese,"['12 ounces elbow macaroni (or short pasta (approx 3 cups dry pasta) )', '¼ cup butter', '¼ cup all-purpose flour', '1 cup milk', '1 cup chicken broth', '1 teaspoon dry mustard powder', '1 teaspoon salt', '½ teaspoon black pepper', '¼ teaspoon onion powder', '2 dashes hot sauce (such as Tabasco)', '2 cups shredded sharp cheddar cheese', '½ cup shredded Parmesan cheese']",,"Bring a large pot of salted water to a boil. Add pasta and cook according to package directions. Drain well, do not rinse.
While pasta is cooking, melt butter in a saucepan. Whisk in flour and cook for 1-2 minutes.
Add milk and broth a small amount at a time, whisking smooth after each addition.
Add dry mustard, salt, pepper, onion powder, and hot sauce. Continue to cook over medium heat and allow to come to a boil. Boil 1 minute while whisking.
Remove from heat, add cheeses, and whisk until smooth.
Stir in pasta. Season with additional salt & pepper to taste.",en,True,,False,False
Quick and Easy Sausage Pasta,"['1 pound Italian sausage (mild or hot)', '½ onion (sliced)', '1 red bell pepper (diced)', '2 cloves garlic (minced)', '28 ounces canned diced tomatoes (with juices)', '½ cup tomato sauce', '3 tablespoons tomato paste', '1 teaspoon Italian seasoning', '8 ounces medium pasta (penne, bowties or rotini)', 'salt and black pepper (to taste )', 'grated Parmesan cheese (and parsley for garnish, optional)']",,"Cook sausage and onion in a large skillet until no pink remains. Drain fat.
Add bell pepper and garlic, cook 2-3 minutes or until pepper begins to soften.
Stir in diced tomatoes with juices, tomato sauce, tomato paste, and Italian seasoning. Simmer 5 minutes or until most of the liquid has evaporated.
Meanwhile, cook pasta in salted water until al dente (do not overcook). Drain well.
Add pasta to sausage and simmer 1 minute. Garnish with parsley and parmesan if desired.",en,True,,False,False
Crock Pot Pork Chops (with gravy),"['4 bone in pork chops (about 3 pounds)', 'salt and black pepper (to taste)', '½ teaspoon paprika', '½ teaspoon garlic powder', '1 tablespoon olive oil', '10.5 ounces condensed cream of mushroom soup (1 can)', '10.5 ounces condensed cream of chicken soup (1 can)', '¾ cup reduced sodium beef broth', '2 cups sliced mushrooms', '1 small onion (sliced)']",,"Preheat oil over medium-high heat. Season pork with salt, pepper, paprika and garlic powder. Brown pork on each side (about 3 minutes each side).
Remove pork, add soup and broth to the pan and whisk to release any brown bits in the bottom.
Place mushrooms and onions in the bottom of the slow cooker. Top with pork and pour the soup mixture over the top.
Cook on low for 7-8 hours or until pork is tender. Thicken sauce with a slurry (see notes) if desired. Serve over rice, potatoes or noodles.",en,True,,False,False
Crockpot Beef Stew,"['2 pounds beef chuck roast ( or stewing beef)', '3 tablespoons all-purpose flour', '1 teaspoon salt', '½ teaspoon black pepper', '½ teaspoon garlic powder', '3 tablespoons olive oil (divided)', '1 yellow onion (chopped)', '4 cups beef broth (divided, or beef stock *see note)', '3 cups diced potatoes (peeled*)', '2 large carrots (cut into 1-inch pieces, about 2 cups)', '3 ribs celery (cut into 1-inch pieces, about 1 cup)', '1 cup vegetable juice (such as V8)', '1 tablespoon Worcestershire sauce', '1 teaspoon dried rosemary (or 1 sprig fresh)', '½ teaspoon dried thyme leaves (or 2 sprigs fresh thyme)', '2 tablespoons cornstarch', '2 tablespoons water', '¾ cup frozen peas', 'salt and black pepper (to taste)']",,"In a medium bowl, combine flour, salt, pepper, and garlic powder. Toss the beef in the flour mixture.
In a large skillet, heat 2 tablespoons of olive oil over medium-high heat. Add the beef and brown in batches, about 2 minutes per side. Place the beef in the bottom of a 6-quart slow cooker.
Reduce the heat to medium and add the remaining 1 tablespoon of olive oil to the pan. Add the onion and cook until tender. Add the onion to the slow cooker.
Add 1 cup of beef broth (or red wine per the recipe notes below) to the skillet and scrape up any brown bits with a spatula.
Add the broth to the slow cooker along with the remaining 3 cups of broth, potatoes, carrots, celery, vegetable juice, Worcestershire sauce, rosemary, and thyme.
Cook on high for 4 to 5 hours or on low for 8 to 9 hours or until beef is fork tender.
In a small bowl, stir together cornstarch with 2 tablespoons of water. Add to the stew a little bit at a time to thicken (you may not need all of the cornstarch mixture.) Stir in peas.
Cover and cook for 10-15 minutes or until thickened and heated through. Season with salt and pepper to taste.",en,True,,False,False
Crock Pot Chicken Alfredo,"['1 pound boneless skinless chicken breasts', '1 teaspoon garlic powder', '½ teaspoon onion powder', '¼ teaspoon salt', '4 ounces cream cheese (cubed)', '1½ cups half and half', '10 ounces condensed chicken broth (canned)', '8 ounces penne (*)', '½ cup shredded Parmesan cheese', '2 tablespoons butter (softened)', '1 pinch ground nutmeg']",,"Place the chicken in the bottom of a 6qt slow cooker. Season with garlic powder, onion powder, and salt.
Top with the cubes of cream cheese. In a small bowl, combine cream and broth and pour over the chicken.
Cook on high for 2 hours or on low for 3 to 4 hours or until chicken is cooked through and reaches an internal temperature of 165°F.
Transfer the chicken to a bowl and cover to keep warm. Optional: Use a hand blender to mix the liquid remaining in the slow cooker for a smoother sauce.
Add the penne to the slow cooker, cover, and cook until tender, about 20 to 25 minutes more.
While the penne is cooking, use two forks to shred the chicken. Add the chicken, along with any juices, parmesan cheese, butter, and nutmeg to the slow cooker.
Stir to combine, taste, and season with additional salt and pepper.",en,True,,False,False
