title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Carrot Cake Cookies,"['2 ¾ cup flour', '1 teaspoon baking soda', '¾ teaspoon salt', '2 teaspoons cinnamon', '1 cup butter (room temperature (should still be slightly firm))', '¾ cup sugar', '¾ cup brown sugar', '2 teaspoons vanilla', '2 large eggs', '1 ½ cups finely grated carrots (about 4 medium carrots)', '4 tablespoons butter', '2 ounces cream cheese (softened)', '3 cups powdered sugar', '1 teaspoon vanilla', '4-6 tablespoons milk (as needed)']",,"The Cookies
Preheat oven to 350 degrees. Very lightly grease a baking sheet or (better yet) line with a nonstick baking mat.
In a medium bowl whisk together flour, baking soda, salt, and cinnamon.
In a large bowl combine butter and sugars and mix for 2-3 minutes until light and fluffy.
Mix in vanilla and eggs, then stir in grated carrots.
Stir dry ingredients into wet ingredients until just incorporated and there are no more streaks of flour) don't over-mix.
Drop spoonfuls of cookie batter (I used a large cookie scoop, about 2 tablespoons) onto prepared baking sheet at least 2-3 inches apart.
Bake in preheated oven for 10-12 minutes until edges begin to brown and tops look dry. Allow to cool on baking sheet for about 5 minutes before transferring to a cooling rack to cool completely.
The Frosting
While cookies are cooling, prepare the frosting. In a small sauce pan melt the butter over medium-low heat. Once melted, stir over the heat for 2-4 minutes longer until color changes from pale yellow to deep golden-brown. Remove from heat.
In a large bowl combine cream cheese and browned butter and mix well.
Gradually mix in the powdered sugar 1 cup at a time until completely incorporated. Mix in vanilla and milk 1 tablespoon at a time until desired consistency is reached (should be fluffy and easily spreadable).
Frost completely cooled cookies. Store in airtight container at room temperature up to 5 days.",en,True,,False,True
Carrot Cake Cupcakes with Cream Cheese Frosting,"['10 ounces grated carrots', '3 eggs', '½ cup plain greek yogurt ((I used 0% fat))', '½ cup crushed pineapple ((drained))', '½ cup oil', '⅓ cup buttermilk', '1 ½ teaspoons vanilla extract', '2 cups sugar', '3 cups flour', '1 teaspoon baking soda', '2 teaspoons baking powder', '1 teaspoon cinnamon', '¼ teaspoon ginger', '1 teaspoon salt', '8 ounces cream cheese (at room temperature)', '8 tablespoons butter (at room temperature)', '1 teaspoon vanilla extract', '3-4 cups powdered sugar', 'optional: sprinkles']",,"Preheat oven to 325 and line muffin tins with cupcake wrappers. In a large bowl combine carrots and next seven ingredients and mix with a hand mixer until smooth. In another bowl whisk together flour and next five ingredients. Add dry ingredients to wet ingredients and mix until just combined (don't over mix).
Pour batter into prepared pans, filling each wrapper about 3/4 full. Bake 20-22 minutes until an inserted toothpick comes out clean. Allow to cool completely.
Frosting
In a large bowl cream together butter and cream cheese until fluffy (2-3 minutes). Mix in vanilla. Add powdered sugar one cup at a time until frosting reaches desired consistency (for piping I suggest closer to 4 cups for a stiffer frosting that will hold up).
Spread or pipe onto cupcakes. Top with sprinkles if desired. Store in airtight container at room temperature.",en,True,,False,True
Carrot Cake Muffins,"['1 ½ cups flour', '1 cup sugar', '½ teaspoon cinnamon', '½ teaspoon baking soda', '½ teaspoon baking powder', '½ teaspoon salt', '½ cup vegetable oil', '⅓ cup brown sugar', '2 large eggs (at room temperature)', '2 teaspoons vanilla extract', '2 cups finely grated carrots (not pre-shredded carrots, they should be freshly grated)']",,"Preheat oven to 350 degrees and line a muffin tin with paper or silicone cupcake liners (or grease well with cooking spray).
In a medium bowl whisk together flour, sugar, cinnamon, baking soda, baking powder, and salt.
In a large bowl combine oil, brown sugar, eggs, and vanilla and mix well. Stir in grated carrots.
Stir dry ingredients into wet ingredients until completely incorporated.
Fill muffin liners 2/3 full.
Bake in preheated oven for 20-22 minutes until a toothpick inserted in the center of the muffins comes out clean. Cool for 5 minutes before transferring to a cooling rack to continue cooling.
Serve fresh or store in airtight container at room temperature up to 3 days, or in the fridge up to 2 weeks. Optional: reheat them in the microwave for about 15 seconds and spread a little butter on top for the ultimate breakfast treat.",en,True,,False,True
Cream Cheese Swirled Carrot Cake Bars,"['1 cup finely shredded carrots ((I used two large carrots and a box grater))', '1 cup sugar ((may reduce to ¾ up if desired))', '½ cup unsweetened applesauce', '2 eggs', '1 teaspoon vanilla', '1 teaspoon baking soda', '1 teaspoon ground cinnamon', '½ teaspoon salt', '1 ¼ cup flour', '4 ounces cream cheese (softened )', '¼ cup sugar', '½ teaspoon vanilla', '3 tablespoons flour', '1 egg']",,"Preheat oven to 350. Line and grease a 9x13 inch baking pan.
In a large bowl combine carrots, sugar, applesauce, eggs, and vanilla and mix well. Add baking soda, cinnamon, salt, and flour and mix until combined. Spread batter in your prepared pan.
In a medium bowl mix cream cheese sugar, vanilla, flour, and egg until smooth. Drizzle over the top of your cake batter. Use a knife to swirl the cream cheese mixture into the batter.
Bake for 20-30 minutes until an inserted toothpick comes out clean. Allow to cool completely before cutting into bars and serving. Store in airtight container chilled or at room temperature.",en,True,,False,True
Cheesy Enchilada Pasta Skillet,"['1 cup dry orzo pasta', '2 cups low sodium chicken broth ((sub vegetable broth for vegetarian))', '2 15-ounce cans mild or medium red enchilada sauce', '1 15-ounce can yellow corn (drained and rinsed)', '1 15-ounce can black beans (drained and rinsed)', '1 tablespoon taco seasoning', '1 teaspoon chili powder', '1 teaspoon cumin', '1 teaspoon salt (or to taste)', '½ cup shredded Mexican-blend cheese', 'optional toppings: avocado, tomatoes, chopped cilantro, olives, sour cream, salsa']",,"First, get out the pot that you want to cook in. I like a dutch oven or deep cast iron with a lid. Next, combine the orzo, broth, enchilada sauce, corn, beans, and seasonings together and stir to combine.
Add the lid and cook the enchilada skillet dish over medium-low heat for 20-25 minutes, or until the liquid is absorbed and the orzo is tender.
Uncover the dish, give it a stir, and sprinkle the cheese on top. Cover the dish up again and allow it to cook 1-2 minutes or until the cheese is melted.
Add any desired toppings and serve.",en,True,,False,False
Thai Basil Chicken,"['2 tbsp soy sauce', '1 tbsp oyster sauce', '½ tbsp fish sauce', '1 tsp sugar', '¼ cup water', '1 tbsp oil', '1 shallot (thinly sliced)', '3-4 birds eye chili peppers (adjust to taste)', '1 tbsp crushed garlic', '1 lb chicken breasts (cut into bite-sized chunks)', '2 green onions (cut into 1 1/2 inch lengths )', '1 cup Thai basil', 'jasmine rice (to serve)']",,"Combine the soy sauce, oyster sauce, fish sauce, sugar and water in a small bowl, stirring until the sugar has dissolved. Set aside.
Heat the oil in a large wok or non-stick skillet over a medium high heat. Once it is shimmering, add the shallot, chillies and crushed garlic, and cook, stirring all the time, until the garlic and shallots are soft, and are just about to start taking on color.
Add the chicken and continue to cook, stirring often, until no pink bits remain on the chicken. Add the onion pieces, and continue to cook everything until the chicken is just cooked through.
Add the sauce and the basil leaves, and allow the sauce to reduce until it is sticky and coats the chicken. Serve immediately with jasmine rice.",en,True,,False,False
Grilled Shrimp Skewers,"['2 pounds extra large or jumbo shrimp (peeled and deveined)', '8 tablespoons butter (melted)', 'zest and juice of 1 lemon ((about 2 tablespoons of juice and however much zest you can get from the lemon))', '1 tablespoon minced garlic', '1 tablespoon Italian seasoning or herbs de provence (or 2 tablespoons fresh herbs finely chopped)']",,"Oil and preheat grill to medium-high. Skewer the shrimp onto metal or wooden skewers (if using wooden, be sure to soak them in water for 30 minutes before to keep them from burning).
Stir together melted butter, lemon zest, lemon juice, garlic and herbs (fresh or dried).
Brush both sides of the shrimp with butter sauce. Save any remaining sauce for later
Grill shrimp 4-6 minutes on each side until completely pink and starting to brown just slightly.
Drizzle remaining lemon butter mixture over the shrimp and serve immediately.",en,True,,False,False
Slow Cooker Chicken Corn Chowder,"['3 medium boneless skinless chicken breasts', '4 cups low sodium chicken broth', '5 small red, gold, or brown potatoes (cut into 1-inch pieces, (red potatoes are my favorite))', '1 8-ounce can diced green chiles', '1 small white or yellow onion (diced)', '2 cans cream-style corn', '2 cups heavy cream ((may sub half & half for a lighter version))', '1 teaspoon garlic powder', '4-6 bacon strips (diced and cooked til crispy)', 'salt and pepper to taste', 'freshly chopped parsley']",,"Combine chicken, chicken broth, potatoes, green chiles, onion, and corn in slow cooker. Stir to combine, then cover and cook on low for 4 hours.
Uncover slow cooker and use two forks to shred chicken.
Stir in heavy cream, garlic powder, bacon, salt and pepper to taste, and cook another 15-20 minutes.
Garnish with fresh parsley and cracked black pepper and serve hot.",en,True,,False,False
Lemon Blueberry Bread,"['9 tbsp butter (softened)', '1 cup sugar', '2 eggs', '¼ cup lemon zest (approx 3 small lemons)', '1 ½ tbsp fresh lemon juice (approx ½ small lemon)', '1/2 cup buttermilk', '1 tsp vanilla extract', '1 ⅔ cups flour (plus 1 tbsp)', '¼ tsp baking powder', '¼ tsp baking soda', '1 cup fresh blueberries', '1 cup powdered sugar', '1 tbsp fresh lemon juice']",,"Preheat the oven to 320. Grease a 2 lb loaf pan with butter or with cooking spray before lining with baking parchment.
Using a hand held electric whisk or stand mixer, beat together the butter and sugar until light and pale.
One by one, beat in the eggs, followed by the lemon zest, lemon juice, buttermilk and vanilla. Don't worry if the mixture looks a little curdled at this point, it will come together when you add the flour.
Stir in the 1 2/3 cup flour, baking powder and baking soda until you have a smooth batter.
Toss in the blueberries with the remaining 1 tbsp of flour before stirring through the batter.
Spoon the batter into the prepared tin, making sure you push the mixture into all the corners before smoothing over the top.
Bake for 55-60 minutes until a skewer inserted into the middle of the cake comes out clean.
As soon as the tin is cool enough to touch, transfer the cake to a cooling rack to cool completely.
To make the glaze, sift the powdered sugar and gradually stir in the lemon juice little by little to each the desired consistency before spreading over the top of the cake.",en,True,,False,True
Easy Homemade Chicken Pot Pie,"['4 tablespoons butter (plus extra for the dish)', '1 white or yellow onion (diced)', '4 whole carrots (peeled and diced)', '2 celery stalks (chopped)', 'salt and pepper (to taste)', '1 tablespoon fresh thyme leaves', '2 medium-large chicken breasts (cut into 1-inch pieces)', '3 tablespoons flour', '1 cup chicken broth', '1 ½ cups half and half (or whole milk)', '¾ cup frozen peas', '2 sheets refrigerated pie crust (or one homemade pie crust)', '1 egg (lightly beaten)']",,"Preheat the oven to 425 degrees. Melt the butter in a large skillet, Dutch oven or frying pan set over a medium high heat.
Stir in the onion, carrot and celery, along with a pinch of salt. Cook until the onions are soft and have started to color.
Stir in the fresh thyme, followed by the chicken, seasoned well with salt and pepper. Cook until the chicken has started to brown. Sprinkle with the flour and cook for a further minute.
Pour in the broth, and the half and half or milk. Cook, stirring often, until the sauce has thickened to slightly thinner than you want your finished pie filling. Stir in the frozen peas, and remove from the heat. Add a little more salt and pepper, if needed, and set aside to cool a little.
While the filling is cooling, lightly butter a 9 inch pie plate and line with one of the pie crusts.
Add the filling to the pie dish, and brush the exposed edges of the pastry with beaten egg. Lay the other pie crust on top, and press down to seal the edges. Trim off any excess with a sharp knife and crimp the edges.
Brush the top of the pie with egg wash and cut a small slit in the middle to let out steam. Bake for 30-35 minutes, or until the pastry is cooked and the top is golden - you may need a little more or a little less baking time if your oven runs a little hot or a little cold.
Let the pie to rest for 10-15 minutes before slicing.",en,True,,False,False
Olive Garden Chicken Gnocchi Soup,"['3-4 boneless skinless chicken breasts (cooked and diced )', '1 stalk of celery (chopped)', '½ white onion ( diced)', '2 teaspoons minced garlic', '½ cup shredded carrots', '1 tablespoon olive oil', '4 cups low sodium chicken broth', 'salt and pepper (to taste)', '1 teaspoon thyme', '16 ounces potato gnocchi', '2 cups half and half (see note)', '1 cup fresh spinach (roughly chopped)']",,"Heat olive oil in a large pot over medium heat. Add celery, onions, garlic, and carrots and saute for 2-3 minutes until onions are translucent.
Add chicken, chicken broth, salt, pepper, and thyme, bring to a boil, then gently stir in gnocchi. Boil for 3-4 minutes longer before reducing heat to a simmer and cooking for 10 minutes.
Stir in half and half and spinach and cook another 1-2 minutes until spinach is tender. Taste, add salt and pepper if needed, and serve.",en,True,,False,False
BEST Super Moist Cornbread,"['2 cups flour', '1 cup cornmeal', '1 cup sugar', '1 ½ tablespoons baking powder', '1 teaspoon salt', '½ cup (8 tablespoons) butter (melted)', '½ cup oil', '1 ¼ cups milk', '3 large eggs', 'honey and extra butter for serving (optional)']",,"Preheat oven to 350 degrees and grease a 9x13 inch pan.
In a large bowl whisk together flour, cornmeal, sugar, baking powder, and salt.
In a medium bowl mix together butter, oil, milk, and eggs.
Add wet ingredients to dry ingredients and mix until combined.
Transfer batter to your prepared pan. Bake for 35-45 minutes until golden and a toothpick inserted in the middle comes out clean or with only a few crumbs (no wet batter).
Allow to cool for 15-20 minutes in the pan before cutting into squares and serving. Serve with butter and honey if desired. Store in airtight container at room temperature up to 3 days or in the fridge for 1 week.",en,True,,False,True
Instant Pot Pot Roast Recipe,"['3-5 pound beef chuck roast (see notes for instructions from frozen)', '1 tablespoon oil', '1 teaspoon salt', '1 teaspoon onion powder', '1 teaspoon garlic powder', '½ teaspoon black pepper', '½ teaspoon smoked paprika (optional)', '1 pound baby red potatoes', '4 large carrots (chopped into large chunks, see note for using baby carrots)', '1 large yellow onion (chopped)', '4 cups beef broth', '2 tablespoons worcestershire sauce', '¼ cup water', '2 tablespoons corn starch']",,"Turn on your instant pot and set it to ""saute"". In a small bowl stir together salt, pepper, garlic powder, onion powder, and smoked paprika. Rub mixture all over the roast to coat all sides.
Drizzle oil in instant pot, wait about 30 seconds, then use tongs to place roast in the pot. Do not move it for 3-4 minutes until well-seared and browned. Use tongs to turn the roast onto another side for 3-4 minutes, repeating until all sides are browned.
Switch instant pot to ""pressure cook"" on high and set to 60-80 minutes (60 for a 3 pound roast, 80 for a 5 pound roast. see notes if using baby carrots). Add potatoes, onions, and carrots to pot (just arrange them around the roast) and pour beef broth and worcestershire sauce over everything. Place lid on the pot and turn to locked position. Make sure the vent is set to the sealed position.
When the cooking time is up, do a natural release for 10 minutes (don't touch anything on the pot, just let it de-pressurize on it's own for 10 minutes). After 10 minutes, turn vent to the venting release position and allow all of the steam to vent and the float valve to drop down before removing the lid.
Transfer the roast, potatoes, onions, and carrots to a platter and shred the roast with 2 forks into chunks. Use a handheld strainer to scoop out bits from the broth in the pot. Set instant pot to ""soup"" setting. Whisk together the water and corn starch. Once broth is boiling, stir in corn starch mixture until the gravy thickens. Add salt, pepper, and garlic powder to taste.
Serve gravy poured over roast and veggies and garnish with fresh thyme or parsley if desired.",en,True,,False,False
